% Etherscan Transactions Dataset
@RELATION etherscan_transactions

@ATTRIBUTE TransactionHash STRING
@ATTRIBUTE Method {transfer, 'claim multiple', prove, relay, 'process route with transfer value output', 'swap exact eth for tokens', 'revoke single nonce', pay, 0x415565b0, swap, approve, execute, 'execute meta txn', 'strictly swap and call', deposit, 'transfer erc20', 'deposit eth', 'stake start', 'swap exact tokens for tokens supporting fee on transfer tokens', 'propose block', 0x9871efa4, 0x3cac7222, 'swap exact eth for tokens supporting fee on transfer tokens', unoswap2, 'swap exact tokens for eth supporting fee on transfer tokens', 'claim withdrawals', 'exact input single', 'propose l2output', 'update fee bps', 'set approval for all', 'execute zero ex swap', send, 'all batch', 0x1a1da075, exit, 'fill order args', 'commit blob', 'add sequencer l2batch from blobs', 0x7042cbe0, 0xb257b7af, 'prove block', 0x01130705, 0x0938b20b, 0x5786c0f7, 0xe7690f6b, 'transfer from', stake, 'removes limits', 'exec transaction', claim, 'exact output single', 'this transaction includes data in the input data field which may indicate a message in utf-8', 'simple swap', withdraw, 'claim mint', 'buy with eth wert', 'call one inch', 'vote to bless', 'complete queued withdrawals', 'remove liquidity eth with permit', 0x02c28f23, register, 'execute f fs yo', unoswap, 'receive tokens', 'sigma sell', 'commit batch with blob proof', 0x8db69e5d, 'buy and burn', 'anchor dag cbor', 0x000001ad, 'bond withdrawal', 0x46e44847, 'claim multiple rewards', 0x0162e2d0, 'submit value', 0x6ac56d4e, 0x1d0a9fdf, 'swap exact tokens for tokens', 'fill v3relay', 0x988a81d9, 0x4ff8dad8, 0x02fff96e, 'permit redeem', 0x75713a08, 0x599a083b, 0x7c3d6159, 0xc9da3165, 0x041d6c61, 0x05f497df, 0x741143fb, 0x49c36c07, 'release tokens', 0x00000000, 'fulfill available advanced orders', 'sigma buy', 0x0918c2ea, 0x7f3e4206, 0x091e21ea, 'finalize withdrawal transaction external proof', 'execute batch deposit', 'on chain swaps', 'sequence batches', 0x0d5f0e3b, 'redeem with locked fee', 'deposit with expiry', 'transfer out', 'add sequencer l2batch from origin', 0x11858c7a, 'commit verification', unbond, 0xce2e62ff, 'transfer out and call', 0x04000104, 0x209178e8, 0x76e9bd59, 0x7c3daf68, 0x041d5ad1, 0x2d87b8a1, 'finalize blocks with proof', 0x2213bc0b, 'release max', 'add light client block', 'swap on uniswap v2fork', 0x60806040, 'flush forwarder tokens', 'claim in nf ts', transmit, 'swap tokens single v3erc20to native', 'swap simple mode', 'create order', 0x122067ed, sell, buy, 'send to injective', 'get rewards', 'claim tokens', 'disperse token', 0xca350aa6, 0x04394ff4, 0x8239e0a4, borrow, 'swap exact tokens for eth', 'finalize withdrawal', bridge, multicall, 'complete transfer', 'claim purchase', 'send multi sig', 0xc5c2d919, 'swap compact', 0xb270dfff, 'mooo z1089603480', 'send v1', 'delegate to', execute302, 'handle ops', 'eth unoswap', initiate, 0x8132b321, 0x45c20f61, 'bridge in', 0x2bad1d9e, aggregate, 'relay tokens', 'start bridge tokens via across', 'uniswap v3swap', 'verify batches trusted aggregator', 'claim amount', 'request exit', 0x7c3e4206, 0x041e21ea, 0xcba9bc66, 'smart swap by order id', 0x00000011, 'cooldown shares', 'open trading', 'transfer tokens', 'claim holding singleton', update, migrate, 0xa0000000, 0x2b667bae, 0x7131565e, 0x8650872b, 'open trade', 'match token order by admin_k44j', 'fulfill order', 0x84fa30a0, 0xa8f73d99, 0xdb661afa, unstake, 'execute batch', 'swap v2exact in', 'send multi sig token', 0xef61a6db, 'set max ca swap', 0x0400040a, 'batch issue', exchange, extend, 'bridge token', 'withdraw eth', 'finalize optimistic mint', 'batch transfer', 'complete cross chain request', 'withdraw and swap', forward, leave, 0x859b7571, 0x98b2165d, 'end stake', 0x46420690, 0x4121ea55, 'add liquidity eth', 'buy v2', 'remove liquidity eth with permit supporting fee on transfer tokens', 0x695b3fa9, 'request withdrawal with permit', 'set tax', 'set prices', 'send to aptos', 'swap by dln', 'release approve gas', 0xb7e62873, 'validate transaction proof v2', 'increase epoch', 'emergency withdraw', 'multi claim', 'safe transfer from', 0x9740318c, 'strictly swap and call dln', release, 0x3cd18ca0, 'set min swap', 0xedebffff, 'deposit coin', 'verify merkle', 'swap eth', executef$eb0i, 'transfer tokens with payload', 'fill quote eth to token', 'create salted order', 0x8012366b, 0x4a0ecd94, 0xbc4a02e4, 0x15944729, 0x270d1f9f, 0x57c7bbec, 0x68cdab9c, 'bridge eth to', 'verify fri', 'commit header range', 0x6082bbc7, 0x4dca6944, 'buy with eth', 'set max tx', 'swap and start bridge tokens via thor swap', 'sell to uniswap', 'swap exact amount in on uniswap v2', 0x2b953bed, 0x4cf3fe9c, 0xd4e4634a, 0xa0136443, 'swap tokens for exact tokens', 'swap eth for exact tokens', 'to amm', 'execute atomic', 0x4b9ead9e, 0xd1ef9249, 0x3eceac2c, 0x7c3a888c, 0x2b69034a, supply, 0x31025c04, exchange_underlying, 'swap titan x for volt and burn', 0x7f3e0590, 'delegate all', 'create retryable ticket', submit, permit, 'refinance auction by other', 'borrower refinance', 'claim usc rewards', 'fulfill advanced order', 'meta route', 0xd8d35ea4, 0x66e0daa0, 0x2b9582a9, 'take bid single', 0x038d41f6, 'fill otc order', 'create forwarder', 0x05000184, 'set automated market maker pair', 0x091e0e31, 0x7f3e5812, 0x28cf89f4, 'set fares', 'relay message with proof', 'swap exact amount in', renew, 'claim self bayc', 'claim self bakc', 'execute controller', 'cancel order', 'finalize deposit', 'sell token for token to uniswap v3', 'claim all', 'invalidate unordered nonces', undelegate, 'forward eth', 'harvest rewards', 'mint with titan x', 'update claim', 0xdbcd0278, 'sponsored call v2', 0xabbae307, 0xa090949a, 0x03b87e5f, 0x0301080a, 'match advanced orders', 'unoswap to', 'lock lp token', 'execute transaction', 'claim self mayc', 'confirm batch', 'update state', 'verify availability proof'}
@ATTRIBUTE BlockNumber NUMERIC
@ATTRIBUTE FromAddressEncoded NUMERIC
@ATTRIBUTE ToAddressEncoded NUMERIC
@ATTRIBUTE Value_ETH NUMERIC
@ATTRIBUTE TxnFee_ETH NUMERIC

@DATA
0xb9516fb85eb0408a9755cfa0e258debc2e8f9f17fc2f9ae19cc7b1abd287040e,transfer,0.7586206896812655,1921,1022,0.0,0.0035378880035549
0x82aa07cc9bb2e13a0a19cc431b8d712e8b00c82de5370423e42eb2ed86829574,transfer,0.7586206896812655,1293,1702,0.0,0.0094478661472469
0xadd8a0724d487de56302b10daedc99c7076fa28c1afd8456974dff9a9515fe97,transfer,0.7586206896812655,1871,1760,0.0001559254664854,0.0007994977838738
0x43034d1fdfe644bd4bfa937d7992804a215a780ae7887c1b73e04db6fd37cc1b,transfer,0.7586206896812655,913,1962,3.586285729166261e-07,0.0170181152362827
0xc0f434616622ebc2c2b0d64d9e5d6781850869c43512680aa91a0180ab76dc57,0x9871efa4,0.7586206896812655,2004,1864,1.29937888737908e-05,0.0243476040437763
0x33d65676e4a8cc9b155478fdb66387e12d18760eb1f18f03e301ed47b91d495b,approve,0.7586206896812655,2370,1258,0.0,0.0034275069226587
0xfb9189d184a0599813f72c28fa06c1c747ae6a9679df690a3f5902ee40412e91,transfer,0.7586206896812655,538,1258,0.0,0.0058306261738664
0xca553daca0d77a8d666d6d01fb9630e04b0f778a038ce1e718a651769b64b04a,transfer,0.7586206896812655,538,986,2.4857845767738734e-06,0.0008172185376734
0x8f4a8b7f70b79d3a2b47da7f1180670532fb2f669948a798149f8854d74e49f2,transfer,0.7586206896812655,917,1496,0.0004396390305248,0.0008172185376734
0xad2eb56a265ceb8879730735a30704e69647d96609e0ef95c15d1aed0ae86b45,transfer,0.7586206896812655,538,1702,0.0,0.0095758968142568
0xc5a17af76129840ae5b8a096c64426c1caff653f98116b0ffd4849860cf317e1,transfer,0.7586206896812655,2837,1560,5.0935652385259935e-05,0.0008172185376734
0x41c592256feed555286859a7a42e3d45bb7713961dc0f7b4cb6fd1b9816c68a8,transfer,0.7586206896812655,2728,896,9.046218121510557e-06,0.0008172185376734
0x6fb860848b0f02f06db91b12d4d29ac4892787265674a559f586cef171b0b2c4,'complete transfer',0.7586206896812655,1280,482,0.0,0.05288442275285
0x49d23dbfafeaa7bd05ce4a503dcc8718bcba22cef08fb8764f35ee7a430985ae,transfer,0.7586206896812655,1309,1179,2.527092507280676e-05,0.0008172185376734
0x5595f5fc318adcf745c8a8a008db4d5deae99a89ed817492b62174a3c1df8cbc,transfer,0.7586206896812655,533,1213,1.2170181204286456e-05,0.0008172185376734
0x4b66c13d569d9f4b030f12793be6e2a9e4f1ee4421bc415da0e22aaffff4b3f9,transfer,0.7586206896812655,2638,1392,0.0,0.0025938486495326
0x3a964f13ed0abd4ef9d315c9aa48198fbe5fbd4e72fa8bbeeab190c0b68ff494,transfer,0.7586206896812655,2588,1261,6.619383246347741e-06,0.0008172185376734
0x20b2cc5bc4a082dc3e5cd609f70f5c51bb50ec8fb1650ff9567d8c996a2c0d66,approve,0.7586206896812655,175,1504,0.0,0.0062559954327425
0xa794cfcfa436d9b5d5c62bc4d1403faf9de12a69af8adad372b3f300467414c3,transfer,0.7586206896812655,3147,1258,0.0,0.0093789758272549
0x7420e55ae173af4b239f42201ada9b14abfe1f6f8a3b1286e2c4f04d02b10804,transfer,0.7586206896812655,3147,459,7.403390525128767e-05,0.0008172185376734
0x5b4d33fd2e652241d45e427662cb23f5f4742234eee68f76b1ff987c841a3b70,transfer,0.7586206896812655,3135,1343,9.563428611110028e-06,0.0008200652451111
0xb5766d3ebb3ae1802be0e5326ce9c66afaf9d37a71793895fd4c655b2a5d739e,transfer,0.7586206896812655,30,383,0.0,0.0144701697441827
0x75002bc2fb59474cfea4f1adeb7cedebfef6f2cb48932a2b15f1bd2f3a15591e,transfer,0.7586206896812655,2823,197,0.0005558898805674,0.0008605596584121
0x507d84098ba597d40837d031aa92af1483600763fc71db0776576977635ea3a8,transfer,0.7586206896812655,1783,1702,0.0,0.0051274182690723
0xe91a40e6a73a1b23dccca057e608521bd6a1bf3a187a0b7495e636fd16efd44a,transfer,0.7586206896812655,183,485,7.551990093447213e-05,0.0009018369162586
0x4a50f176174d12b3d585a5792e6dba92015d069464fee706cfcfe5726f4ad6d9,execute,0.7586206896812655,1269,495,0.0,0.0382771128778568
0xa04908b217a5de0b74478dbf310d88c4c20706676e736ee94d734d341e6bdfd2,approve,0.7586206896812655,1269,1519,0.0,0.0063090153587694
0xfbe8310e1ae5941ad616a9fae05fa1d0a43a85979c6f66849a151f6244af9ad4,transfer,0.7586206896812655,266,825,3.851359022191593e-05,0.0009303039906354
0xc585ac52484186be504e48034f63c0e15b99eddedaa7cfeff709777e87646751,transfer,0.7586206896812655,2647,1235,9.18430103686611e-06,0.0009303039906354
0x3d09612d86936398f8fae9132ad5c36e9b57e551c36c5756a2f4b185ae968108,swap,0.7586206896812655,170,1078,3.378385107185608e-05,0.0376125490265292
0x46cd6a103b06e90d75bfb9419bbb4c7aa2ce47b04335b756d037c0002bdb635a,transfer,0.7586206896812655,2602,1258,0.0,0.0062297345566299
0x245d1b7f7cb6b6dc6002e729cb7b4e305ab4d314204ecafcf48f9b992adf331e,transfer,0.7586206896812655,397,593,1.2863558884679008e-05,0.0011959729622574
0x02e6643867818ffa09269789379a61e7992897c72b01428d424ae2835998c4ab,transfer,0.7586206896812655,646,891,4.90330602382351e-06,0.0011996736819264
0xff091f40088c068548316c1d5b6ca31cc622906246dd87d09b8bdca1130d9d5a,transfer,0.7586206896812655,1898,1702,0.0,0.0068710977423403
0xb8e0b124c47b912ec51786f046ea18026f4e1529c48f76bf012164bf19206cd4,transfer,0.7586206896812655,1898,1258,0.0,0.0105217153604276
0xfca12574e360cf3305ac68ad5d7f976f3ff61a85fcda2a61e076fd182ac78135,transfer,0.7586206896812655,58,1702,0.0,0.0096649275893704
0x26b3a4befd8ed0c21e548bfb7b40b33ee5902fb3cae7d0a4dda2ca2fee99271c,approve,0.7586206896812655,2428,1795,0.0,0.0072620930089064
0xe615263de6d1f2ea8ca0b12f1b727bb4378cda6099096bff361dcaaba16cd61f,'exact input single',0.7586206896812655,653,1774,0.0,0.0350914337520294
0x78bb1c61c87969ac3c728afbc9ca4925383475f0397f04ffd0484630c97bc5c7,'exact input single',0.7586206896812655,1450,1774,0.0,0.0305130030123146
0xb1736e276d40b7b0f76969e0919a5905e0af047194ba3f06d8b926db84fa46d5,transfer,0.7586206896812655,2535,1599,0.0001090699370915,0.0027039450596851
0xfff9a1e6619e6540f46efc58617da5d1411796eb6f6f61494b97df7508ddfc83,transfer,0.7586206896812655,1150,524,3.956816092939724e-06,0.0041531326485246
0x46c5eab452f748c5243e582ce495e50dfbe557968dfd83a60d8403eb8d16b09f,pay,0.7758620689855888,245,412,0.0005197515549516,0.0167770702839967
0x1bfe96bd0173faa5c3fd790467e623ec6a25dd3d9b17224c2ae8b3ed08863ed1,execute,0.7758620689855888,2717,495,0.0,0.0351981852809426
0x541ee843090d9503f294f47997cc68aedfe0f6ec561658cd1b3e1c5c2d76d41d,transfer,0.7758620689855888,1341,1962,3.586285729166261e-07,0.0184082336457903
0x8c1bebd9e9920ddb0361c8fc6d7fbba75a14353f3312a292b297f8af0bb81be3,'swap exact tokens for eth',0.7758620689855888,3026,971,0.0,0.0213158606226418
0xed51486cd3134ebab4f56dbeae251803a2ea1b4b524a070e30de76ba9290b148,transfer,0.7758620689855888,2815,1858,0.0,0.019959191025527
0x583b68ed008b911e02b68c67408f6e88a5feb537346d63b7320c7519c420d0d0,0x0d5f0e3b,0.7758620689855888,334,1864,5.19751554951632e-05,0.0207861595361745
0x51cd1928f229114b60b4cae10730a2eb09957ff0fdecd3144fd9b629e54a913f,execute,0.7758620689855888,1363,495,0.0,0.0420976789299739
0x0169eaf8a3b99c4dc674a0f241c1a1921b271b1ca5b5117863ab0a7f5ef16c0e,'claim multiple',0.7758620689855888,257,707,0.0,0.0251446109586422
0x6a1b56ac0211c77f046916ea7684846c1b0d0c397170857e0c8422f5afb33164,transfer,0.7758620689855888,1430,124,2.234100083804095e-06,0.002407745150794
0xf5e4fa3572f18d97f25affb71e3c089e0d3d50ad4ba73f10af8be190987ef422,transfer,0.7758620689855888,524,1702,0.0,0.0104220094324227
0x7b0f00e3e967c8807f0b2ebc0bd4e49f53981e18e3c87ab9f3ef6d3f579c477f,approve,0.7758620689855888,1867,515,0.0,0.0079348411441173
0xcef41e2d746087cc9e7b1cb54ef4d4e6d754da5cb0e535fecf92fdf21d935448,'claim multiple',0.7758620689855888,970,707,0.0,0.0253371195491157
0x11cd9a63ce0b32e2605dead5328365514a4603134491e6b5fe1addfb3fb6b1bc,'swap exact tokens for tokens supporting fee on transfer tokens',0.7758620689855888,1280,971,0.0,0.0244816127964054
0xeb8161330a71c57a96830b3fd06adcaf9bbba7708e6da3d31e9bf798a92c1670,swap,0.7758620689855888,3160,1078,0.0002598757774758,0.0355128887881787
0x49afd7ebec5801c57e8ae0187c198542eb769ded356986307e2671a49ff26caa,execute,0.7758620689855888,3035,495,0.0001559254664854,0.0330726200049091
0xd6347b3023e4dfc54035e67b18107d5a8ae7d2b03b433557571cfc2a36859db3,send,0.7758620689855888,2956,1354,0.0,0.1162944039211686
0x7a41eba4929c015c8e41a8f0256c37f37f54172bb1fb1bc2fa96029c51b5be17,'propose block',0.7758620689855888,2,835,0.0,0.0199269520637952
0xa09060c4b149ab38bc2609f4435f69d4eccd7a2c189782efc3351435f1b8d040,execute,0.7758620689855888,2669,495,5.19751554951632e-05,0.0392279131620436
0x810bf06546c271db5ebed7f2d09b48062b5b1e681162c0b0c4e6f88e3671091b,execute,0.7758620689855888,2696,495,0.0,0.0401800656322633
0x74ada7d03b58da61bea3af6fd159e406b482f711410a1a9649157f090e11426f,transfer,0.7758620689855888,1560,1276,3.070686989138693e-06,0.003184896281282
0x841bfa059f99709dff0899072cb4b1f8f7dae152e8ed4b2811b1822b1848e04e,execute,0.7758620689855888,2291,1510,5.145540394021157e-05,0.0451605937975511
0x2127d14ef294198f5ef8ad27a050a17c16decbf81974236c438931d4647dfa1a,execute,0.7758620689855888,1698,495,5.19751554951632e-06,0.0309018632483024
0x2691c2f9656a2bf75d878a1258cd87395ae93b3472f47546f6fd2da160380cd0,execute,0.7758620689855888,820,495,0.0,0.0323477059559026
0x91c53ea5fce99799d762662762311a2285d3041b64f2a1dd1b4ee3fa85673e50,execute,0.7758620689855888,1279,495,7.910350994313038e-05,0.0358031106114506
0x8a8b3173404c6988dbe141fc6eff5266433031a028a92169960f28081d7fe1a7,execute,0.7758620689855888,66,495,0.0,0.0525107212339679
0x2529ebe909fdadc288615f3df1dd09d322ca5d246b72065cb5bcec3067bb32cc,0x4a0ecd94,0.7758620689855888,2921,179,0.0,0.0336781858445906
0x9f094af442e7905bc6f99b8f28d1e48bcbcb022b952b3e5612c0b8bf8a5b54ae,execute,0.7758620689855888,1915,495,0.0002598757774758,0.0313391886784167
0xb020be65d0d91f9b3ff74294e4fefaf6af223ac9a2bac2ca8b18ba9cc755def9,'swap eth for exact tokens',0.7758620689855888,1139,1016,0.0,0.0352106396259825
0x319f9fac3afa3345c741d052ea5cd817d65bfae1ec355eb1a655b191d85a5ae6,execute,0.7758620689855888,341,495,0.0002119829767851,0.0432920862031406
0x397f7951984e421117c38b3d6aa034cabf9497266d1362857c78300623774e95,execute,0.7758620689855888,2440,495,0.0002079006219806,0.0401159435472294
0x92d2e690bc294364ef01176bb51828df2b048bd57ee29f49170693af938195f3,'to amm',0.7758620689855888,526,49,2.079006219806528e-05,0.0493340092365692
0xad1c5fbb6c53eaa541c34d2384a458f158e5eea84b8119e0a5513625d603074c,0xe7690f6b,0.7758620689855888,235,63,0.0,0.029314823851793
0x5ec0a59f9e61cd95f06ada0c7a20cf10f4b664031fc638e065a2bb6dcfc97582,'swap exact eth for tokens supporting fee on transfer tokens',0.7758620689855888,277,1016,0.0003638260884661,0.0269791003991724
0x51b615f563213926a3ee43a648da75386076c46cadaa2f01b7d7ed2d15282a89,'swap exact eth for tokens supporting fee on transfer tokens',0.7758620689855888,1957,1016,0.0002066012430932,0.0269791003991724
0x411a407f11b765e7fc97c63aa4f0c44c0429b9c095aa0c47384d989fe1dfaefb,'swap exact eth for tokens supporting fee on transfer tokens',0.7758620689855888,2253,1016,0.0002079006219806,0.0269791003991724
0xc7dd828510506f2bd6817774116886439481b858329101ddabbbd465fa0e9d67,'execute atomic',0.7758620689855888,2889,1828,0.0,0.0632148393734653
0xc5096811224a63e62506ac0e9e41fec893c39955330ce8ea7e17f16e6cbafcf4,'swap exact eth for tokens supporting fee on transfer tokens',0.7758620689855888,199,971,7.79627332427448e-05,0.0307907704905467
0x2a251eebe0ed32e174a82f331429efccab87bc4de5aade7630da9496b21745aa,0x9871efa4,0.7758620689855888,2763,1864,0.0,0.0539459599563628
0xd43088134516181c61baf5a31b4493c79b96efe130ba1ca83467099ab81eb2de,'sigma buy',0.7758620689855888,2595,452,2.59875777475816e-05,0.0428275035493104
0xca721ea8a1f78052719524a936fce18c8d05da9d6ad25ccafa21e9a2c3494458,0x9871efa4,0.7758620689855888,2668,991,2.079006219806528e-06,0.0386612760465724
0x10b32cc2a26c9845f64c8463e886356cb2c2ef9330b13518624a8008d271e198,transfer,0.7758620689855888,1504,315,0.0,0.0426487303222237
0xdc5e23438b75728e4f009b9e4ea88ef814c18196f9fd7dab8b959e6a0a8f0bb3,'swap exact eth for tokens supporting fee on transfer tokens',0.7758620689855888,3207,971,0.0001039503109903,0.0366403984365598
0x88d060f470c794f044112e762ea103bfb07e09a38004d4db231b664ab013349d,0x4b9ead9e,0.7758620689855888,2742,1427,2.079006219806528e-05,0.0293965243552545
0xbdeeb89001a965389452785eb74d2dd6deab5b20312cf551d45cdbbfd25e3eac,'swap exact eth for tokens supporting fee on transfer tokens',0.7758620689855888,682,1016,6.756770214371216e-05,0.0337636582354071
0xc05bee3cfea09dd8b11fd83690d51850ee171477dda932bd210f5700d5759e59,0xd1ef9249,0.7758620689855888,392,1016,2.2349316862920172e-05,0.0258763571054991
0x0d09eb354746ecbc58f4644cda0b53a77f89a3031b9dc6b7be203e35714fe312,approve,0.7758620689855888,157,1597,0.0,0.0072679999268396
0x3c09dcb50fbf5bfa710c1af604f5681ec65f971440050742ce9ec3660dfcc5f7,'swap exact eth for tokens supporting fee on transfer tokens',0.7758620689855888,2545,1016,2.59875777475816e-05,0.0314707065620378
0x51752fd489a4da674572efc0d93ad16affc160dbbc2d6826e47dfb645575d32d,0x0162e2d0,0.7758620689855888,2103,397,2.65593044580284e-05,0.0251988407353301
0xbd8df631e1df7be748a1fc91df7b694dbd7427488e35315f2d7eee7601f485b3,0x0162e2d0,0.7758620689855888,1550,397,4.220382626207252e-05,0.0252204045441706
0x1272933b0a47fe00564e3782c42521f69088638e68c9423e6fad76e8b682080c,0x0162e2d0,0.7758620689855888,1176,397,1.6227683048699855e-05,0.0252011181012803
0x39e8625719860e3e94abdfd1a7ec8e15ced32b823572f72c619755b5171b544e,approve,0.7931034482899122,1550,1402,0.0,0.0069634733986932
0x1073da319a601389fdaed51f9d5d2a309dc72aadd61554e92a9a2ae7c9dbbfe3,approve,0.7931034482899122,1139,1334,0.0,0.0069623347157181
0x848da0a0e48bc64272620298b1d163b3062cf995fbdd62ac405aea349ca28393,approve,0.7931034482899122,392,1402,0.0,0.0069634733986932
0x2a23149db8bee551e155ab4ca499d7f5cd43b4b0ff7ac7b6fff0466dc17bcda8,approve,0.7931034482899122,682,1597,0.0,0.0071132102099154
0xaaaf7192adda269ae0d7d7be941ac07ce9f6eba46434a42d7dae3a7583d05f3a,approve,0.7931034482899122,487,1402,0.0,0.0069634733986932
0x91027b737526f358e06650bba71f694733eedc2ebe52a44e055e3b8f8d7c53fc,approve,0.7931034482899122,2760,1420,0.0,0.0086142078741208
0xa0a616c53b56b8d30656de86e93302ec9d9392abeb5420703a93459c0b86926c,transfer,0.7931034482899122,2619,1500,0.0001341646242873,0.0014795050230508
0x9a3fca8b37b398ba43ee39ce4fc10314518bb958746c580e134a5cda6eb3f40f,transfer,0.7931034482899122,2200,990,0.0001493001913355,0.0014795050230508
0xec1a55d174715ed642fd75eecb3756600e9c2f5afcf4223995e70e618d5f8750,'swap exact tokens for eth supporting fee on transfer tokens',0.7931034482899122,1417,1016,0.0,0.0243834725574912
0x0d80f640e2d2f41b7db5715b6b5e2ea8aabf011f1208f51a3a6c1bf91597a35e,approve,0.7931034482899122,1417,1402,0.0,0.0076264715609301
0x5c6b3c9c8b85f73e96964a9455d3487ad2a3d3a27b7d6daa2e8ef8d2b5828a93,'swap exact tokens for eth supporting fee on transfer tokens',0.7931034482899122,2465,1016,0.0,0.026877544111333
0x617172bb6184962aacd444efb4ef3b12015e38b1fd762d518c4461fa8d5ff7f4,approve,0.7931034482899122,2465,1402,0.0,0.0076264715609301
0xd9bb9c100a90de3892e242776028331ba0302f00f8fe3189ff1494b978de8395,approve,0.7931034482899122,2480,1171,0.0,0.0076231266796908
0x6487247e3530ec85537978a3a6cd35aa0819b56d1a1f5d6a29edab985f3f69d4,'swap exact eth for tokens supporting fee on transfer tokens',0.7931034482899122,1365,1016,2.59875777475816e-05,0.0355245602886732
0x60c430ea7c50e49bdb091d015b8f3d3390ced212031761f349f5b93786f9cc4d,'swap exact tokens for eth supporting fee on transfer tokens',0.7931034482899122,2569,971,0.0,0.0334303087944542
0xdf35ecda5c027ef43051c55b2a0d27ee82ae53c8212de1f028db21f770861a4f,0x0162e2d0,0.7931034482899122,1097,397,5.19751554951632e-05,0.0373800441965563
0x01568de6f237dd5078da3ef176cb6052357224546217812d70c926d06e79f75b,transfer,0.7931034482899122,2935,942,0.0,0.0084850385241359
0x02075488c643c06df20eb00ce51ad66a3f19958e54660f3a8e14e73888adfb3d,'exact output single',0.7931034482899122,3099,1774,0.0,0.0311227677454667
0x161ee4b0aeb250b72e3e535b4667f131e61adf90bf9c093b0271f7843f66bb73,deposit,0.7931034482899122,653,1512,0.0103950310990326,0.0041511399533182
0xa0bbe8e263df33ed3b8e2437480fe937fd4148224dedffa616373e40c6b78a0a,'swap exact tokens for eth supporting fee on transfer tokens',0.7931034482899122,2351,971,0.0,0.0378571523631123
0xd6df1f5eb0852e961ca922c26fc4b05a7d4dc9d77e02b7d7aba6cc85afab09ad,transfer,0.7931034482899122,1498,1416,0.0,0.0113866162476823
0xab56d3000043255ff34a4a09760bcebc2817f337a966009fd52831caaee43982,0x0162e2d0,0.7931034482899122,102,397,0.0001039503109903,0.0479745640997027
0x01c5c13ecbd596557f2e1114a022aff27af356864b9c784068f423bb404b08b1,0x209178e8,0.7931034482899122,1019,63,1.559254664854896e-05,0.0508809100582073
0x554b70a140ff508e8a51e793349c4c507223d7f1c6add3bc50bde6477868d69d,0x0938b20b,0.7931034482899122,1925,955,0.0,0.0822424453900099
0xc88615382deb63a77e6849372c61cf0e685d53e08a029e5c5dd20db4d0180c16,'sigma buy',0.7931034482899122,813,452,0.0001559254664854,0.064485467238276
0x83962d506a5d9b7bdc25464b92b5c3989c956e00bc877459142a27339a272e52,execute,0.7931034482899122,1440,1016,0.0002598757774758,0.0512511243604782
0x08242c9d8869b60253810833e843ca0f1ffcbe5fadeacb123a4ca24e90fa164e,0x0162e2d0,0.7931034482899122,1175,397,5.19751554951632e-05,0.0664040768835898
0xff0ee3bbfbd57e745443355053df8a077b79d5245c71b422bf85595d2708715e,'swap exact tokens for eth',0.7931034482899122,1616,971,0.0,0.0096896939440782
0x972fc28473f3458db77ebc0157fe9ad3389e6d658ced8f8fc6e00d89b08658b7,'swap exact eth for tokens supporting fee on transfer tokens',0.7931034482899122,2353,1016,5.19751554951632e-05,0.0968629924545884
0xc5ca2bc6c14273b51f1b3f81130d61482a77aa056557410663da461194572c0e,0x3eceac2c,0.7931034482899122,0,780,5.596375491543978e-06,0.0204404980855536
0x02a66e2e25f8bb78e33d858cb7d362055fd8430f68dab481b7ab305b18b2ae02,transfer,0.7758620689855888,1884,441,3.568433406707093e-05,0.0010457379772335
0x6e62744dfc254001790160fcd037bc1a09995117537839ce720d67e34186f1ef,transfer,0.7758620689855888,835,90,9.62380295173321e-07,0.0008175743761031
0x26ea364aeed6db57d8c5d41047cccece0a826144811eb11568ab1b8c7940ee01,transfer,0.7758620689855888,2087,1258,0.0,0.0093754174429578
0x52ea08163f00286b50a3d80fcf0d1cc9ff5646444912c27fe1917e2383e8818d,transfer,0.7758620689855888,2038,1737,1.0570799120631518e-05,0.0008200652451111
0xd2d24bd4b2f477f44efa5ccf60a6eb17ff5411a12a6774653f7102538a356944,transfer,0.7758620689855888,2685,1797,9.651959452719606e-05,0.0008257586599864
0x9f879d1f2f722e4cd73577d3beb63804bcb7cb87bb79a8104801e05bedfcf2af,transfer,0.7758620689855888,1704,1562,0.0001692607991788,0.0008273243490772
0x793f30a2f5bb08d7f10475a701843a3438948569cf3d92e968a3149f8a86f0d4,transfer,0.7758620689855888,2902,70,2.967521814847276e-05,0.0008302422242008
0x31269193fff7314c4fc25fa11d163fd2388c1fca8db52b2a5c59aa7bbbf588ec,transfer,0.7758620689855888,2072,1673,6.238746313588243e-06,0.0008302422242008
0xf9f07c3a172ad07fab1bcc528367b5321b4ba5c3d37e517771028c808bd336b0,transfer,0.7758620689855888,227,1382,0.0003211978902569,0.0008372878251091
0x2a0473ac19cdd040ae72243f06b1deebf566847ae651d4e0487499a8ec05df79,approve,0.7758620689855888,1418,605,0.0,0.0061697401973807
0x841bcb3de9b7f53a3304302e46936d021353e09e8a94aa74b4c84f49f2f6bf19,transfer,0.7758620689855888,476,1258,0.0,0.0058612282788216
0xb02d4351a71f1c74104ec4494ce967d66ed9b264e6134803a42d1c8789efe58f,unoswap,0.7758620689855888,1169,145,0.0,0.0200574024321272
